,team_abbreviation,season,age,player_height,player_weight,draft_number
401,MIA,2014-15,28.11764706,199.1658824,99.17655671,26.08333333
402,MIA,2015-16,29.06666667,200.152,98.6109008,21
403,MIA,2016-17,27.35714286,200.8414286,100.1142343,25.44444444
404,MIA,2017-18,27.05555556,199.39,99.16025111,21.41666667
405,MIA,2018-19,27.8,202.5226667,102.6629893,20.1
406,MIA,2019-20,26.94444444,199.6722222,99.43744622,22.4
407,MIA,2020-21,28.88235294,200.3611765,99.97701318,23.09090909
408,MIA,2021-22,28,197.7571429,99.57424381,24.22222222
409,MIA,2022-23,28.41176471,199.4647059,100.7507878,14.875
410,MIL,1996-97,28.26666667,202.5226667,104.2656811,22.5
411,MIL,1997-98,28.3125,197.96125,100.810822,26.07142857
412,MIL,1998-99,28.86666667,199.9826667,100.1228741,18.38461538
413,MIL,1999-00,27.92307692,201.4415385,101.7790665,14.36363636
414,MIL,2000-01,27.66666667,200.3213333,99.6088032,25.23076923
415,MIL,2001-02,28.78571429,201.3857143,102.284996,24.84615385
416,MIL,2002-03,28.15384615,204.5676923,104.779752,24.53846154
417,MIL,2003-04,27,201.0228571,99.85503886,19.54545455
418,MIL,2004-05,28.4,202.184,103.1770603,26.91666667
419,MIL,2005-06,27.71428571,201.0228571,99.109852,23
420,MIL,2006-07,25.4375,198.91375,98.599561,30.72727273
421,MIL,2007-08,26.85714286,200.8414286,102.3821943,29.41666667
422,MIL,2008-09,27.8,199.9826667,99.54832427,26.90909091
423,MIL,2009-10,28.0625,200.50125,99.9886865,26.33333333
424,MIL,2010-11,27.73333333,198.9666667,99.91119787,22.85714286
425,MIL,2011-12,25.5625,202.2475,101.094317,21.4375
426,MIL,2012-13,27.73333333,202.692,100.0623952,17.58333333
427,MIL,2013-14,24.875,202.4275,100.2357045,24.72727273
428,MIL,2014-15,25.27777778,201.6477778,100.2186324,20.11764706
429,MIL,2015-16,25.0625,202.72375,102.8803355,19.33333333
430,MIL,2016-17,26.29411765,203.7976471,102.3250188,16.57142857
431,MIL,2017-18,26.10526316,201.0610526,99.21728168,19
432,MIL,2018-19,27.33333333,199.1077778,99.76504044,25.4
433,MIL,2019-20,29.5,199.23125,102.171598,27.86666667
434,MIL,2020-21,27.36842105,198.6547368,100.9361566,30.42857143
435,MIL,2021-22,28.31578947,198.12,99.71862021,29.85714286
436,MIL,2022-23,30.16666667,200.5188889,99.94143733,27.57142857
437,MIN,1996-97,27.38461538,199.8784615,97.52228,25.8
438,MIN,1997-98,27.6875,199.86625,98.032571,25.53333333
439,MIN,1998-99,27.64705882,201.4070588,98.883056,20.46666667
440,MIN,1999-00,27.53846154,200.4646154,98.04565538,19.46153846
441,MIN,2000-01,28.6,198.9666667,98.7923376,16.78571429
442,MIN,2001-02,27.53333333,199.4746667,99.8809584,18.69230769
443,MIN,2002-03,28.57142857,199.39,100.6002257,19.27272727
444,MIN,2003-04,29.125,199.23125,100.4989775,20.84615385
445,MIN,2004-05,29.42857143,200.8414286,99.46624571,20.91666667
446,MIN,2005-06,26.42857143,198.8457143,96.841892,26.27272727
447,MIN,2006-07,27.07142857,199.0271429,102.965384,26.58333333
448,MIN,2007-08,26.14285714,200.4785714,104.779752,23.5
449,MIN,2008-09,26.73333333,200.4906667,102.3605947,19.23076923
450,MIN,2009-10,25.06666667,202.5226667,104.5378363,26.42857143
451,MIN,2010-11,24.35714286,199.9342857,99.88743829,14.07692308
452,MIN,2011-12,25.33333333,201.676,102.8746656,13
453,MIN,2012-13,27.05555556,199.8133333,98.58066133,24.15384615
454,MIN,2013-14,26.625,200.66,97.692377,28.46153846
455,MIN,2014-15,26.31578947,203.3336842,103.6577086,24.53333333
456,MIN,2015-16,26.42857143,204.2885714,103.7105709,15.66666667
457,MIN,2016-17,26.13333333,200.9986667,98.2480272,13.5
458,MIN,2017-18,27.66666667,200.66,98.27826667,18.07142857
459,MIN,2018-19,27.33333333,199.9544444,100.697424,15.91666667
460,MIN,2019-20,24.05882353,198.12,98.18932706,21.5
461,MIN,2020-21,23.8125,197.96125,94.4321845,18.53846154
462,MIN,2021-22,24.88235294,197.3729412,96.50836847,22
463,MIN,2022-23,25.88888889,199.1077778,99.03425333,22.76923077
464,NJ,1996-97,28.76470588,203.0705882,103.2748325,20.2
465,NJ,1997-98,28.875,202.72375,101.5195595,20.1875
466,NJ,1998-99,27.17647059,202.3035294,101.4178348,23.5625
467,NJ,1999-00,28.86666667,201.676,100.6067056,23.33333333
468,NJ,2000-01,27.38888889,201.3655556,99.48784533,25.42857143
469,NJ,2001-02,26.21428571,202.2928571,102.2525966,21.16666667
470,NJ,2002-03,28.46666667,200.9986667,100.6369451,20.84615385
471,NJ,2003-04,28.76470588,199.9129412,97.68237129,21.4
472,NJ,2004-05,27.76470588,200.3611765,99.65683059,25.33333333
473,NJ,2005-06,28.33333333,200.9986667,100.5462267,20.93333333
474,NJ,2006-07,27.06666667,202.5226667,102.6327499,25.14285714
475,NJ,2007-08,26.76923077,201.0507692,100.5927489,15.91666667
476,NJ,2008-09,25.78571429,201.93,101.6694069,20.21428571
477,NJ,2009-10,26.2,201.3373333,100.9998187,17.35714286
478,NJ,2010-11,26.17647059,199.6141176,97.62900753,22.36363636
479,NJ,2011-12,26.54545455,199.7363636,100.5943349,22.88888889
480,NO,2002-03,28.86666667,198.4586667,100.7881424,14
481,NO,2003-04,29.86666667,197.612,100.6369451,14.09090909
482,NO,2004-05,25.77777778,201.5066667,103.4441756,29.2
483,NO,2007-08,27.73333333,201.5066667,98.85281653,21.41666667
484,NO,2008-09,29.28571429,203.0185714,101.2482143,20.69230769
485,NO,2009-10,28.46153846,200.4646154,100.2787237,26.53846154
486,NO,2010-11,27.06666667,202.692,103.8120891,27.15384615
487,NO,2011-12,25.9047619,202.1114286,102.3605947,20.38461538
488,NO,2012-13,24.76470588,200.8094118,99.41669365,18
489,NO,2005-06,26.88235294,199.4647059,100.2171501,24
490,NO,2006-07,26.33333333,200.66,99.1552112,22.5
491,NO,2013-14,25.89473684,203.3336842,101.2465091,16.21428571
492,NO,2014-15,26.6875,201.295,99.22325,22.4375
493,NO,2015-16,27.21052632,198.9221053,99.28890147,23.25
494,NO,2016-17,26.88235294,201.5764706,97.88509224,24.33333333
495,NO,2017-18,28.27777778,198.5433333,96.79149289,24.85714286
496,NO,2018-19,25.94117647,200.5105882,99.55010306,22.92307692
497,NO,2019-20,25.23529412,197.0741176,98.74964659,17.53846154
498,NO,2020-21,25.16666667,199.1077778,97.64827778,20.14285714
499,NO,2021-22,26.38888889,197.4144444,94.59913156,24.30769231
500,NO,2022-23,26.1875,199.7075,96.3599505,16.75
501,NY,1996-97,29.76923077,200.0738462,99.19708123,11.33333333
502,NY,1997-98,31.875,200.9775,99.7618905,30
503,NY,1998-99,30.38461538,201.4415385,99.68556492,22.81818182
504,NY,1999-00,30.21428571,201.7485714,100.4382286,23.16666667
505,NY,2000-01,29.78571429,202.2928571,100.1142343,15.92307692
506,NY,2001-02,30.14285714,199.5714286,99.14225143,22.15384615
507,NY,2002-03,28.92307692,199.6830769,99.96469846,26.30769231
508,NY,2003-04,28.3125,204.1525,103.532374,17.86666667
509,NY,2004-05,27.33333333,202.0146667,101.9070027,19.53846154
510,NY,2005-06,27,200.50125,105.3750915,16.14285714
511,NY,2006-07,26.26666667,201.676,106.8965147,17.85714286
512,NY,2007-08,26.4,200.66,106.3824437,20.07142857
513,NY,2008-09,25.76470588,203.4988235,104.3528419,25
514,NY,2009-10,26.42857143,200.4785714,101.2158149,23.84615385
515,NY,2010-11,27.2,200.152,99.12497173,23.42857143
516,NY,2011-12,27.41176471,202.0047059,103.3122485,22.125
517,NY,2012-13,32.05555556,203.2,103.3937764,12.46666667
518,NY,2013-14,28.41176471,201.2576471,102.0315181,13.21428571
519,NY,2014-15,26.875,201.77125,100.2721815,21.7
520,NY,2015-16,27,202.2475,101.434511,22.75
521,NY,2016-17,27.26666667,203.2,99.03425333,18.75
522,NY,2017-18,26.05263158,201.5957895,99.88573305,16.91666667
523,NY,2018-19,23.94117647,202.1541176,101.2577435,21.33333333
524,NY,2019-20,24.88888889,196.5677778,97.04348844,22.8
525,NY,2020-21,25.9375,198.59625,96.7568435,13.53846154
526,NY,2021-22,26.38095238,197.5152381,96.78789295,20.375
527,NY,2022-23,25.25,197.96125,98.5712115,27.46666667
528,OKC,2008-09,25.75,201.13625,101.2360645,18.69230769
529,OKC,2009-10,25.64705882,200.8094118,101.0442885,18.92857143
530,OKC,2010-11,25.53333333,200.3213333,102.5722709,17.93333333
531,OKC,2011-12,26.375,199.54875,101.6329575,21.125
532,OKC,2012-13,26.26666667,202.184,101.8162843,19.6
533,OKC,2013-14,27.5,201.3844444,102.0732618,19.1875
534,OKC,2014-15,25.9375,201.13625,101.094317,15.66666667
535,OKC,2015-16,27.06666667,202.0146667,104.0540048,15.71428571
536,OKC,2016-17,26.13333333,201.5066667,99.57856373,21.53333333
537,OKC,2017-18,27.16666667,201.2244444,98.50506267,22.64705882
538,OKC,2018-19,25.70588235,199.6141176,98.883056,22.5
539,OKC,2019-20,25.05882353,199.0164706,97.38887059,28.53333333
540,OKC,2020-21,23.83333333,199.1077778,94.14553956,29.81818182
541,OKC,2021-22,24.19230769,199.7807692,95.32410338,27.75
542,OKC,2022-23,23.1875,200.025,94.347136,24.75
543,ORL,1996-97,28.71428571,202.1114286,103.0625823,22.41666667
544,ORL,1997-98,30.375,197.32625,96.0197565,27.66666667
545,ORL,1998-99,29.625,200.9775,101.5762585,22.41666667
546,ORL,1999-00,25.9375,199.39,98.996454,21.3
547,ORL,2000-01,27.4,198.9666667,99.4273664,21.18181818
548,ORL,2001-02,29.0625,200.66,99.450046,19.76923077
549,ORL,2002-03,27.8,201.8453333,101.4231712,22.23076923
550,ORL,2003-04,25.53333333,202.5226667,101.6650869,24.15384615
551,ORL,2004-05,27.75,201.13625,102.7669375,22.8
552,ORL,2005-06,26.875,201.6125,100.0453855,18.71428571
553,ORL,2006-07,26.66666667,200.152,99.63904267,19.38461538
554,ORL,2007-08,27.86666667,201.168,102.2093973,23.5
555,ORL,2008-09,28.5,199.2085714,97.19828571,21.84615385
556,ORL,2009-10,28.41666667,199.1783333,99.82803933,23.5
557,ORL,2010-11,28,199.8133333,101.7936047,18.81818182
558,ORL,2011-12,27,199.23125,99.79024,22.66666667
559,ORL,2012-13,25.57142857,200.8414286,102.0582,28.15384615
560,ORL,2013-14,25.5,200.4785714,102.2525966,26.91666667
561,ORL,2014-15,25.4,201.5066667,100.243832,19.71428571
562,ORL,2015-16,25,199.4746667,95.91958827,18.5
563,ORL,2016-17,25.77777778,200.66,98.10186978,17.53846154
564,ORL,2017-18,25.94117647,201.2576471,98.45614588,15.38461538
565,ORL,2018-19,24.76470588,200.66,96.42832282,14.84615385
566,ORL,2019-20,26.21052632,199.7242105,96.32861684,14.78571429
567,ORL,2020-21,24.63636364,196.5036364,94.90381709,24.17647059
568,ORL,2021-22,24.57142857,200.0552381,98.49426286,18.8
569,ORL,2022-23,24.05882353,202.1541176,101.2577435,19.0625
570,PHI,1996-97,26.73333333,199.644,100.5764661,20.58333333
571,PHI,1997-98,26.875,202.08875,100.2721815,19.07142857
572,PHI,1998-99,27.375,202.40625,102.284996,22.9375
573,PHI,1999-00,27.13333333,202.8613333,101.8465237,25.23076923
574,PHI,2000-01,27.4375,201.13625,99.960337,25.69230769
575,PHI,2001-02,27.84210526,201.0610526,101.5091149,24.88235294
576,PHI,2002-03,28.14285714,200.4785714,103.1273811,24.64285714
577,PHI,2003-04,28.07142857,200.4785714,101.7666051,28.30769231
578,PHI,2004-05,27.28571429,199.0271429,100.3410303,20.5
579,PHI,2005-06,26.5,200.66,100.6690745,26.66666667
580,PHI,2006-07,26.125,200.81875,99.4216965,24.09090909
581,PHI,2007-08,26.23076923,200.66,99.51110646,23.55555556
582,PHI,2008-09,28,200.0738462,101.4301495,19.75
583,PHI,2009-10,26.57142857,200.1157143,97.36028286,22.64285714
584,PHI,2010-11,27.06666667,201.676,100.1531136,18.78571429
585,PHI,2011-12,26.625,202.565,99.7618905,21.85714286
586,PHI,2012-13,26.66666667,200.66,102.1791579,20
587,PHI,2013-14,23.72222222,200.1188889,99.25091156,28.16666667
588,PHI,2014-15,24.4,200.935,98.3296216,28.09090909
589,PHI,2015-16,24.78571429,200.66,99.85503886,19.11111111
590,PHI,2016-17,25.1875,201.93,102.0582,18.16666667
591,PHI,2017-18,25.68421053,199.4568421,97.975872,21.26666667
592,PHI,2018-19,26.10526316,202.6652632,101.5091149,27.53333333
593,PHI,2019-20,26.35294118,199.9129412,99.95033129,28.46666667
594,PHI,2020-21,26.71428571,199.2085714,97.58707886,27.71428571
595,PHI,2021-22,26.42105263,199.5905263,99.12178863,32.375
596,PHI,2022-23,27.05555556,198.9666667,100.0422356,32.84615385
597,PHX,1996-97,27.8125,200.9775,102.398394,23.35714286
598,PHX,1997-98,28.46153846,201.2461538,102.4071169,15.08333333
599,PHX,1998-99,28.05882353,200.66,102.4584282,17.53333333
600,PHX,1999-00,29.52941176,202.0047059,103.3656122,18.88235294
601,PHX,2000-01,29.84615385,201.2461538,102.1977668,33.91666667
602,PHX,2001-02,26.8,201.5066667,101.5441291,18.27272727
603,PHX,2002-03,26.92857143,203.5628571,106.4321229,19.41666667
604,PHX,2003-04,24.41666667,202.7766667,103.6079727,21.25
605,PHX,2004-05,26.78571429,199.9342857,99.01265371,16
606,PHX,2005-06,27.1875,201.93,100.697424,21
607,PHX,2006-07,29.42857143,200.8414286,100.7946223,21.08333333
608,PHX,2007-08,30.07692308,201.0507692,103.8027846,23.83333333
609,PHX,2008-09,27.71428571,200.66,101.2482143,20.38461538
610,PHX,2009-10,27.42857143,202.8371429,103.5161743,22
611,PHX,2010-11,28.21428571,201.7485714,101.151016,19.41666667
612,PHX,2011-12,29.07692308,200.66,98.63881415,19.91666667
613,PHX,2012-13,26.6,203.2,103.2375392,25.16666667
614,PHX,2013-14,26.13333333,200.8293333,100.2740715,21.72727273
615,PHX,2014-15,26.29411765,200.8094118,98.16264518,19
616,PHX,2015-16,26.1875,200.3425,99.9886865,25.38461538
617,PHX,2016-17,25.58823529,199.3152941,97.28214306,14.91666667
618,PHX,2017-18,24.5,199.8133333,97.39628222,16.83333333
619,PHX,2018-19,24.70588235,200.3611765,95.78795765,23
620,PHX,2019-20,24.41176471,199.6141176,95.92136706,17.57142857
621,PHX,2020-21,26.75,197.00875,95.82131,20.23076923
622,PHX,2021-22,27.5,198.2354545,98.24390364,17.1875
623,PHX,2022-23,28.4375,198.4375,98.4578135,14.16666667
624,POR,1996-97,26.625,199.7075,98.5145125,22.23076923
625,POR,1997-98,27.64705882,202.3035294,100.697424,18.2
626,POR,1998-99,27.8,201.168,99.4273664,11.53333333
627,POR,1999-00,30.35714286,202.4742857,100.6326251,10.07692308
628,POR,2000-01,31.5,200.9775,100.3855795,12.53333333
629,POR,2001-02,29.06666667,199.3053333,100.5764661,24.76923077
630,POR,2002-03,29.06666667,201.5066667,102.1186789,22.6
631,POR,2003-04,26.10526316,201.3284211,101.3420021,23.11764706
632,POR,2004-05,25.9375,199.0725,98.5145125,18.76923077
633,POR,2005-06,24.92857143,201.3857143,99.66064229,21.71428571
634,POR,2006-07,24.9375,201.295,100.867521,14.83333333
635,POR,2007-08,24.46153846,202.4184615,100.243832,20.69230769
636,POR,2008-09,24.42857143,202.8371429,100.0818349,16.30769231
637,POR,2009-10,26.2,200.8293333,100.3647899,17.06666667
638,POR,2010-11,27.875,202.2475,99.79024,24.41666667
639,POR,2011-12,26.64285714,200.8714286,100.2631971,13.92307692
640,POR,2012-13,25.33333333,200.9986667,97.09892747,18.61538462
641,POR,2013-14,25.8,201.168,97.52228,21.57142857
642,POR,2014-15,27.1875,201.45375,98.259367,18.61538462
643,POR,2015-16,25.0625,200.50125,97.919173,15.33333333
644,POR,2016-17,24.57142857,201.3857143,99.46624571,17.92307692
645,POR,2017-18,24.66666667,202.8613333,101.0602976,17.26666667
646,POR,2018-19,25.1875,202.40625,98.9681045,15.71428571
647,POR,2019-20,25.4375,202.72375,102.2566465,20.07692308
648,POR,2020-21,26.33333333,198.628,99.09473227,20
649,POR,2021-22,25.16666667,196.6383333,97.20098567,23.23529412
650,POR,2022-23,24.47619048,199.3295238,95.88070895,24.07142857
651,SAC,1996-97,27.71428571,199.2085714,97.16588629,17.69230769
652,SAC,1997-98,26.86666667,201.676,99.39712693,19.75
653,SAC,1998-99,26.35714286,202.2928571,108.5380857,22.33333333
654,SAC,1999-00,28.57142857,200.1157143,101.2158149,21.15384615
655,SAC,2000-01,28.07142857,200.66,101.3130131,20.91666667
656,SAC,2001-02,28,199.6830769,99.58088985,21.76923077
657,SAC,2002-03,28.14285714,201.0228571,99.62824286,17.30769231
658,SAC,2003-04,29.46153846,202.0276923,102.2675502,26.08333333
659,SAC,2004-05,27.6,199.9826667,102.0582,26.83333333
660,SAC,2005-06,26.92857143,200.4785714,102.0905994,20.5
661,SAC,2006-07,27.64285714,200.4785714,102.965384,16
662,SAC,2007-08,27.41176471,202.1541176,101.7113355,21.21428571
663,SAC,2008-09,26.71428571,201.0228571,99.66064229,21.30769231
664,SAC,2009-10,25.9375,202.8825,105.8853825,23.5
665,SAC,2010-11,25.06666667,200.9986667,100.3647899,24.85714286
666,SAC,2011-12,25,200.2971429,98.91545543,24.07692308
667,SAC,2012-13,25.64285714,199.39,99.95223714,22.15384615
668,SAC,2013-14,25.75,201.45375,103.9009175,26.8
669,SAC,2014-15,26.64705882,202.0047059,103.6857948,17.58333333
670,SAC,2015-16,26.86666667,200.4906667,100.3950293,16.58333333
671,SAC,2016-17,26.4375,198.59625,97.2104355,16.07692308
672,SAC,2017-18,26.625,201.295,100.6123755,17.08333333
673,SAC,2018-19,25.47058824,200.5105882,97.41555247,15.5
674,SAC,2019-20,26,200.0955556,97.52228,19.78571429
675,SAC,2020-21,24.94736842,199.8578947,97.14030779,27.125
676,SAC,2021-22,26.05,200.279,96.95529,18.875
677,SAC,2022-23,26.1,199.898,98.1799884,20.28571429
678,SA,1996-97,29.4375,201.77125,102.171598,28.84615385
679,SA,1997-98,29.35714286,202.2928571,100.4382286,21.41666667
680,SA,1998-99,30.07142857,200.66,99.43384629,35.55555556
681,SA,1999-00,30.85714286,199.5714286,102.3497949,33.33333333
682,SA,2000-01,30.13333333,199.644,99.336648,20.5
683,SA,2001-02,29.46666667,201.676,100.8788608,22
684,SA,2002-03,30.30769231,201.6369231,101.604608,23.72727273
685,SA,2003-04,28.58823529,198.7176471,96.66845976,24.18181818
686,SA,2004-05,28.6875,200.3425,101.6896565,24.5
687,SA,2005-06,29.8,200.66,100.1531136,26.18181818
688,SA,2006-07,29.8,202.0146667,101.3324528,26.41666667
689,SA,2007-08,30.64705882,199.1658824,97.94919012,21.33333333
690,SA,2008-09,29.52631579,199.3231579,99.28890147,26.30769231
691,SA,2009-10,28,200.4785714,100.3410303,28.53846154
692,SA,2010-11,28.6875,199.39,100.640725,28.92307692
693,SA,2011-12,27.36842105,199.3231579,99.90960632,30.1875
694,SA,2012-13,28.46666667,199.4746667,100.3950293,35.15384615
695,SA,2013-14,28.8,200.8293333,100.8486213,29.5
696,SA,2014-15,29.46666667,200.5133333,100.6852587,31.07692308
697,SA,2015-16,31.38888889,200.0955556,99.76504044,28.125
698,SA,2016-17,29,200.50125,97.52228,30.63636364
699,SA,2017-18,28.05555556,199.2488889,97.27028444,31.21428571
700,SA,2018-19,27.33333333,201.8453333,99.48784533,24.46153846
701,SA,2019-20,26.11764706,200.0623529,100.0570588,23.46666667
702,SA,2020-21,25.23529412,198.5682353,98.61623718,25.8
703,SA,2021-22,24.38888889,198.5433333,96.99308933,25.21428571
704,SA,2022-23,24.19047619,199.5714286,98.40786438,26.47058824
705,SEA,1996-97,29.6875,202.08875,100.867521,22.64285714
706,SEA,1997-98,30.13333333,201.5066667,100.5159872,19.61538462
707,SEA,1998-99,28.0625,201.93,98.9114055,19.78571429
708,SEA,1999-00,28.26666667,201.5066667,98.883056,23.16666667
709,SEA,2000-01,28.28571429,201.5671429,100.5030274,21.66666667
710,SEA,2001-02,26.3125,202.8825,103.1071315,28
711,SEA,2002-03,26.42857143,203.7442857,105.1361457,26.16666667
712,SEA,2003-04,26.28571429,202.2928571,101.4102114,22.08333333
713,SEA,2004-05,26.4,200.9986667,103.418976,17
714,SEA,2005-06,25.78571429,200.1157143,100.017036,17.1
715,SEA,2006-07,26.375,200.3425,102.001501,25.25
716,SEA,2007-08,26.58823529,200.9588235,99.89696753,18.33333333
717,TOR,1996-97,27.65,201.295,99.8809584,24
718,TOR,1997-98,25.89473684,201.4621053,105.0662312,27.0625
719,TOR,1998-99,27.46666667,199.4746667,97.975872,23.58333333
720,TOR,1999-00,29,199.8133333,98.45970347,22.78571429
721,TOR,2000-01,30,200.152,98.55042187,21.61538462
722,TOR,2001-02,29.0625,202.8825,100.300531,22.69230769
723,TOR,2002-03,27.88888889,203.3411111,100.5966258,31.4
724,TOR,2003-04,28.375,201.13625,100.640725,18.23076923
725,TOR,2004-05,27.57142857,202.4742857,103.19218,23.16666667
726,TOR,2005-06,27.53333333,200.4906667,101.2417344,27.18181818
727,TOR,2006-07,26.3125,200.18375,99.563444,20.69230769
728,TOR,2007-08,27.875,201.93,100.35723,20.18181818
729,TOR,2008-09,26.3125,201.77125,102.511792,21.85714286
730,TOR,2009-10,26.2,202.3533333,101.151016,18.25
731,TOR,2010-11,25.41176471,202.3035294,102.7519289,23.5
732,TOR,2011-12,27.17647059,200.8094118,102.3783826,27.54545455
733,TOR,2012-13,26.26666667,199.4746667,98.48994293,22.07692308
734,TOR,2013-14,26.86666667,199.8133333,98.12706933,25.58333333
735,TOR,2014-15,26.3125,200.985,100.5835675,22.53846154
736,TOR,2015-16,25.9375,202.2475,101.264414,19.3125
737,TOR,2016-17,25.6875,201.13625,100.413929,21.73333333
738,TOR,2017-18,25.625,200.50125,98.486163,23.92307692
739,TOR,2018-19,27.33333333,198.9666667,97.01828889,33.83333333
740,TOR,2019-20,25.94444444,198.2611111,96.53949733,32
741,TOR,2020-21,26.27777778,199.2488889,97.72387644,27.90909091
742,TOR,2021-22,24.95,199.771,96.5924164,28.5
743,TOR,2022-23,26.38888889,200.0955556,96.43869911,24.21428571
744,UTAH,1996-97,28.83333333,201.7183333,102.8897853,26.27272727
745,UTAH,1997-98,28.92307692,198.9015385,99.86002338,26.33333333
746,UTAH,1998-99,29.71428571,201.5671429,101.6694069,27.28571429
747,UTAH,1999-00,30.58333333,200.66,101.718006,22.66666667
748,UTAH,2000-01,30.5,200.8414286,101.0538177,19.27272727
749,UTAH,2001-02,29.28571429,201.0228571,101.1834154,25.2
750,UTAH,2002-03,30.07692308,201.6369231,104.779752,24.18181818
751,UTAH,2003-04,26.52941176,203.2,102.3250188,26
752,UTAH,2004-05,26.3125,201.295,101.094317,27.53846154
753,UTAH,2005-06,25.8,201.3373333,104.1144837,30.18181818
754,UTAH,2006-07,25.64285714,200.1157143,104.6177549,29.07692308
755,UTAH,2007-08,25.71428571,201.2042857,104.3585594,32.53846154
756,UTAH,2008-09,26.4,201.3373333,105.7171755,29.5
757,UTAH,2009-10,25.61538462,200.66,105.5124775,32.33333333
758,UTAH,2010-11,26.9375,202.565,103.6174225,29.61538462
759,UTAH,2011-12,26.73333333,199.3053333,99.63904267,23.46153846
760,UTAH,2012-13,26.5,199.9342857,100.7298234,24.28571429
761,UTAH,2013-14,26.35294118,200.2117647,99.14987482,15.33333333
762,UTAH,2014-15,23.875,200.9775,97.3238335,20.6
763,UTAH,2015-16,25,202.2475,100.7824725,22.41666667
764,UTAH,2016-17,26.73333333,201.8453333,100.7579029,22.85714286
765,UTAH,2017-18,26.15,199.39,99.6314828,24.8
766,UTAH,2018-19,27.29411765,200.3611765,100.8575153,23.30769231
767,UTAH,2019-20,26.16666667,196.2855556,98.35386533,33.46153846
768,UTAH,2020-21,27.29411765,198.2694118,102.1115638,32
769,UTAH,2021-22,27.5,198.755,101.3324528,26.71428571
770,UTAH,2022-23,25.9,201.295,103.305578,23.8125
771,VAN,1996-97,25.93333333,200.152,100.0019163,21.14285714
772,VAN,1997-98,27.15384615,199.4876923,100.0344818,18.1
773,VAN,1998-99,26.13333333,199.644,98.58066133,26.53333333
774,VAN,1999-00,27.66666667,200.8293333,100.9091003,18.69230769
775,VAN,2000-01,28.92857143,197.3942857,98.72105886,20.33333333
776,WSH,1996-97,26.5,201.5671429,101.1186166,19.11111111
777,WSH,1997-98,27.1875,198.59625,96.898591,24
778,WSH,1998-99,27.93333333,201.168,101.9674816,21
779,WSH,1999-00,27.75,200.66,102.284996,29.83333333
780,WSH,2000-01,28.06666667,199.644,99.85071893,25
781,WSH,2001-02,27.07142857,200.4785714,103.1597806,21.07692308
782,WSH,2002-03,27.6875,201.295,103.078782,20.9375
783,WSH,2003-04,26.2,200.3213333,99.48784533,21.42857143
784,WSH,2004-05,25.9375,202.2475,100.5556765,19.5625
785,WSH,2005-06,26.64285714,203.0185714,104.3909589,19.72727273
786,WSH,2006-07,26.75,202.8825,107.331207,25.42857143
787,WSH,2007-08,26.58333333,202.565,103.0409827,25
788,WSH,2008-09,27.06666667,202.5226667,101.5743685,23.71428571
789,WSH,2009-10,27.33333333,198.8255556,97.01828889,20.6
790,WSH,2010-11,25.35294118,201.8552941,101.3111073,27.66666667
791,WSH,2011-12,26.16666667,202.2122222,103.5953729,24.92857143
792,WSH,2012-13,26.07142857,202.4742857,103.2569789,16.33333333
793,WSH,2013-14,27.33333333,202.184,102.1186789,17.85714286
794,WSH,2014-15,28.75,200.50125,101.4628605,21.57142857
795,WSH,2015-16,28.05882353,200.66,100.4572871,21.53846154
796,WSH,2016-17,26.05882353,201.1082353,98.26937271,21
797,WSH,2017-18,27.6,201.168,97.94563253,26.23076923
798,WSH,2018-19,26.89473684,201.3284211,99.93347958,19.57142857
799,WSH,2019-20,25.61904762,197.8780952,96.7230941,28
800,WSH,2020-21,26,200.0955556,97.749076,24.4
801,WSH,2021-22,25.65217391,198.0095652,96.75314574,26.73333333
802,WSH,2022-23,26.1,199.517,93.6894276,21.27272727